省份,年份,财政支出效率,数字经济指数,政府透明度指数,协同效应,飞轮效应,财政分权,城镇化率,二产值占比,市场化指数,GDP增速
上海市,2011,0.134341,0.0795033249955328,63.5,1.0,5.11119114762138,0.035834866773964,0.893039049235993,0.413003648214782,10.318,8.3
上海市,2012,0.124828,0.0998936183422279,68.0,1.0,5.09213627085913,0.0332189070253762,0.892872030012505,0.389202208731466,10.068,7.5
上海市,2013,0.109856,0.116537428967867,54.76,1.0,5.12389011197696,0.0322982823878966,0.895833333333333,0.367939994912493,10.275,7.9
上海市,2014,0.0953,0.142977306396238,80.27,1.0,5.13254959946704,0.0324368141475381,0.892987434130523,0.346563729171705,10.766,7.1
上海市,2015,0.0655,0.16627892981038,85.91,1.0,4.34252433958485,0.0352037667978165,0.885272579332791,0.318069373433983,11.113,7.0
上海市,2016,0.0541,0.186083155784298,,1.0,4.31959230749219,0.036850854897715,0.890149979732469,0.29832089188091,11.225,6.9
上海市,2017,0.0479,0.200820954369085,69.19,1.0,4.36230228866848,0.037164742788862,0.890916463909165,0.304595470438896,11.233,7.0
上海市,2018,0.0419,0.227792208673735,79.31,1.0,4.31199515298975,0.037806174108198,0.891313131313131,0.297814526189976,11.379,6.8
上海市,2019,0.0428,0.25713254628375,80.03,1.0,4.64436967557047,0.0342432212025896,0.892382103990326,0.269927234262483,11.104,6.0
上海市,2020,0.0423,0.292185491783105,89.88,1.0,4.80903122766786,0.032978435318635,0.893007853003352,0.265873793105943,11.544,1.7
上海市,2021,0.04,0.272108323418854,86.81,1.0,5.17778731944309,0.0343174056571133,0.892975500415758,0.264938713267877,12.001,8.3
上海市,2022,0.0162,0.294416350123766,,1.0,4.77047801554349,0.0360503687323672,0.893333333333333,0.256611007596388,12.476,-0.1
上海市,2023,,0.31958738374224,,1.0,4.89896259899092,0.0350972500694953,0.893333333333333,0.245940697223769,12.97,5.0
江苏省,2000,,,,5.83749629775891,14.4664118522527,0.0268115892740946,0.415000736975996,0.516839077415766,6.124,10.57
江苏省,2001,,,,6.21484855118323,12.9609122306891,0.0330855229298309,0.426000065230508,0.518932328346467,6.253,10.15
江苏省,2002,,,,6.46221454326923,12.3300203429236,0.0390080328660531,0.446998852204443,0.523339162899447,6.97,11.66
江苏省,2003,,,,6.74703760947965,11.876622632865,0.0425023174489198,0.467700497472411,0.545461778512514,7.648,13.62
江苏省,2004,,,,6.84494991652755,11.2977500685955,0.0460576777598397,0.481800357572495,0.580934366418726,8.39,14.1
江苏省,2005,,,,7.23319645558677,10.8290307159077,0.0493187795679847,0.504991934888723,0.556761255765863,8.932,14.48
江苏省,2006,,,,7.67069267697935,10.5505029181671,0.0498048993722096,0.519000321330885,0.563462966923542,9.151,14.9
江苏省,2007,,,,7.44655041698256,10.1766834265307,0.0512987293434188,0.531999331877102,0.549855333593661,9.487,14.86
江苏省,2008,1.011369,,,8.02503274272864,9.52905166759559,0.0518829204574466,0.543018468324556,0.537854907917441,9.179,12.7
江苏省,2009,0.642514,,,8.70934593621957,8.58068482784714,0.0526522108211633,0.555999984635614,0.538822542683263,9.242,12.45
江苏省,2010,0.538613,,62.0,9.06352133977646,8.42152924465717,0.0546771174273006,0.605848775119642,0.525134047933784,10.261,12.7
江苏省,2011,0.476529,0.144483436638559,66.5,9.33897719938158,7.84979073310917,0.0569505341938725,0.620099713324193,0.513197748658274,10.428,11.0
江苏省,2012,0.458103,0.175547136505574,59.45,9.13087597120807,7.64149426481323,0.0557959848028991,0.630084975369458,0.501717407639393,10.597,10.2
江苏省,2013,0.387461,0.191815793387932,71.23,9.16485879822778,7.61039024321437,0.0556190942151212,0.643934326171875,0.486901910302298,10.76,9.7
江苏省,2014,0.365415,0.198446471324932,72.48,9.19718844984802,7.65191886644359,0.0558185508555623,0.657007607776839,0.474040503734003,10.733,8.6
江苏省,2015,0.341374,0.227504675983891,81.66,9.26535765180715,7.35538700067509,0.0550813215336992,0.674909200240529,0.457018032020478,10.578,8.6
江苏省,2016,0.346525,0.250577975442723,77.01,8.50368022899203,7.74906932105518,0.0531647563867868,0.689338981028517,0.4473480997381,9.639,7.8
江苏省,2017,0.33848,0.278875887296572,65.03,7.84366622602634,8.08488442269723,0.0522983202788146,0.70184138667933,0.450156958631304,9.656,7.2
江苏省,2018,0.316138,0.33215198829823,72.69,7.60566182994937,7.99560792118277,0.0527710821884589,0.711915699739522,0.445470509334157,9.746,6.7
江苏省,2019,0.301733,0.382380781291449,70.4,7.58324437448359,7.84637592406281,0.0526401900841909,0.72470775770457,0.444342412923139,11.494,5.9
江苏省,2020,0.283731,0.435630262725411,76.57,7.79744332106097,7.51433134403631,0.0556887171037756,0.734418904221411,0.430557526953636,11.934,3.7
江苏省,2021,0.27401,0.430164077063572,78.83,8.02388693590357,8.04870122301556,0.0593685915831206,0.739399675500271,0.444942688558852,12.39,8.9
江苏省,2022,0.0362,0.447269417545942,,8.14865832918647,8.19315942091231,0.0571915131605914,0.744216089254257,0.454839691525413,12.864,2.6
江苏省,2023,,0.464355559324275,,8.28970468265623,8.41227165489677,0.0555025738199438,0.744216089254257,0.44383655872384,13.356,5.8
浙江省,2000,,,,5.87362113577557,14.2935311847902,0.0195572968034045,0.560219599671402,0.527384143371646,6.667,11.04
浙江省,2001,,,,5.69220359658067,11.5983592834422,0.0270845661504139,0.560219599671402,0.501533786647105,7.396,10.65
浙江省,2002,,,,5.31768543469011,10.7223629817309,0.0340042125501345,0.560219599671402,0.497521762513349,8.294,12.64
浙江省,2003,,,,5.48181429182713,10.8761443848478,0.0363801954973539,0.560219599671402,0.509117961632227,8.938,14.7
浙江省,2004,,,,5.43342023207075,10.8022089675805,0.0373133044709338,0.560219599671402,0.51894202786577,9.59,13.1
浙江省,2005,,,,5.30999034951538,10.2947381729394,0.0372979533325396,0.560219599671402,0.534082643199122,9.533,12.9
浙江省,2006,,,,5.34289240598229,10.3968448086095,0.0364116921345985,0.565085374028944,0.5413739377942,9.874,14.0
浙江省,2007,,,,5.3818360538544,10.3166389010344,0.0362945159181099,0.572077052901123,0.541143015282826,9.966,14.5
浙江省,2008,0.575963,,,5.26265875568899,9.63723297322261,0.0352849679179635,0.575934310490369,0.539556318429796,9.009,10.05
浙江省,2009,0.550255,,,5.41058319738989,8.60561177379539,0.0347752612617076,0.579092029191546,0.517977760234185,9.021,9.0
浙江省,2010,0.47991,,62.5,5.20269875766324,8.54143546516703,0.0356930178818917,0.616174394245122,0.515755360934929,9.612,11.94
浙江省,2011,0.470669,0.11858637130123,42.5,5.1405198592661,8.2899294486271,0.0351731600245644,0.622980251346499,0.512257707189458,9.666,9.05
浙江省,2012,0.48238,0.166067061708069,65.7,5.29312713028438,8.2612665430046,0.0330431271291181,0.629023746701847,0.499528491435102,9.86,8.1
浙江省,2013,0.354252,0.167787417916913,63.43,5.52792904386846,7.89236587484964,0.0337379584215628,0.639349930843707,0.488567820496454,10.053,8.3
浙江省,2014,0.336283,0.184700026343125,78.09,5.36795397324122,7.75713867628504,0.0339924957288427,0.649575551782683,0.477311768616905,10.335,7.7
浙江省,2015,0.286463,0.230938386429526,80.03,5.51313999402728,6.54646869235237,0.0377874929844744,0.663157894736842,0.459624231313871,10.492,8.0
浙江省,2016,0.283318,0.266483177308177,82.06,4.96632509915902,6.77548585799784,0.0371454938587323,0.677206851119895,0.448550263950075,10.43,7.5
浙江省,2017,0.276363,0.291485535667663,60.1,4.88689873582016,6.95894729573245,0.0370795569885372,0.689141004862237,0.429453877723532,10.56,7.8
浙江省,2018,0.24123,0.328985905682654,67.83,5.02570060800895,6.72143210580414,0.039064593314756,0.700143472022956,0.418275303996733,10.802,7.1
浙江省,2019,0.207335,0.38345734197068,67.38,5.14787618096628,6.21325112926153,0.0420878280296395,0.715764705882353,0.426076321206112,10.827,6.8
浙江省,2020,0.208283,0.443026456641883,64.74,4.87133635476359,6.41629000566355,0.0410373241867652,0.721673391772181,0.408784780356502,11.137,3.6
浙江省,2021,0.191882,0.43200691904133,78.55,4.60468470426916,6.72206591439173,0.0448343529814021,0.726605504587156,0.424243495955971,11.456,8.7
浙江省,2022,0.0353,0.45182342681445,,4.72751948200103,6.49542594389313,0.0461242840779803,0.733769195681922,0.42726666786763,11.784,3.2
浙江省,2023,,0.481633351351335,,4.6858923538538,6.68279758343864,0.0449820033242671,0.742266485589256,0.411282663785292,12.121,6.0
安徽省,2000,,,,12.5473235065943,9.66179243824775,0.014667745877573,0.355060138004506,0.426666000007873,4.846,8.6
安徽省,2001,,,,13.017869750378,8.67459138187221,0.0183103094115807,0.355060138004506,0.435923754258212,4.682,9.2
安徽省,2002,,,,12.5304443225453,8.37827780939456,0.0207163149028597,0.355060138004506,0.441003891244732,4.68,9.9
安徽省,2003,,,,10.9291406418264,8.48927952073151,0.0205858429733123,0.355060138004506,0.453875761515128,5.152,9.4
安徽省,2004,,,,10.5420609884332,8.5267567702359,0.0211160291628886,0.355060138004506,0.455909667767664,5.676,12.4
安徽省,2005,,,,9.7133905462471,7.95991922138389,0.0210154469694916,0.355060138004506,0.415158770655886,6.385,10.97
安徽省,2006,,,,9.13820585090874,6.91352115971624,0.0232599332108445,0.371,0.433231901840491,7.065,12.53
安徽省,2007,,,,7.44451759636102,6.38479534984684,0.0249858631796848,0.387000653808434,0.446835449916587,7.421,14.17
安徽省,2008,1.003814,,,7.41115860517435,5.77835386399373,0.026315066335254,0.405052974735126,0.467409502850313,7.294,12.67
安徽省,2009,0.617971,,,8.7119498901814,5.07241166803616,0.0280723717570907,0.420999836894471,0.487459777676635,7.476,13.1
安徽省,2010,0.524669,,55.5,8.14430945486592,5.12047797001867,0.0287914791081219,0.430103194548669,0.520790366468085,7.676,14.3
安徽省,2011,0.42351,0.0384333515426312,49.0,6.95527385289225,4.93035098501661,0.0302339296749161,0.447699263228399,0.543073660269335,7.783,13.4
安徽省,2012,0.388181,0.0507959960332409,63.05,6.92363223212725,4.6305613972194,0.0314483255138803,0.465777852124456,0.54641015916175,7.999,11.2
安徽省,2013,0.345694,0.0603063918240438,71.44,6.89496710787033,4.73229126673395,0.0310222156290363,0.481940547762191,0.541046130548422,8.273,10.3
安徽省,2014,0.333207,0.0723530361158879,79.8,6.67453741467394,4.82830556806243,0.0307282194696254,0.498540937135234,0.531334972120631,8.839,9.2
安徽省,2015,0.33707,0.0928390186851726,79.95,6.78048559521653,4.54879834167142,0.029787789554075,0.516140409249709,0.497455756549574,8.947,8.73
安徽省,2016,0.326108,0.105357120141817,87.24,6.42315520148863,4.76334205451797,0.0294156950424971,0.533946626885463,0.48433972669191,8.49,8.8
安徽省,2017,0.307427,0.120006432781737,70.93,6.42655437462448,4.78354430583786,0.0305477757175069,0.552385669473337,0.475175014804945,8.738,8.6
安徽省,2018,0.307948,0.148853500759227,82.75,6.54003841140003,5.17500361373371,0.0297511413661664,0.569289005924951,0.461298131558093,8.859,8.02
安徽省,2019,0.284686,0.177060592330745,70.55,6.58449945219878,4.98436193728001,0.0309481304758129,0.583191070256074,0.413264758993781,9.194,7.3
安徽省,2020,0.295478,0.202224387938376,76.36,6.4186799501868,5.09280011346622,0.0304201380150353,0.583071242767938,0.405156017365798,9.528,3.7
安徽省,2021,0.304254,0.182196653990948,83.35,6.20325728107737,5.60728752939317,0.0308989998900978,0.593980042532308,0.409998323991136,9.875,8.2
安徽省,2022,0.040481,0.193158142257707,,6.0715124114246,5.32325430977902,0.0321616266257976,0.60159947772156,0.412654012654013,10.234,3.3
安徽省,2023,,0.209161049751575,,6.12437116499214,5.44342210452394,0.0314743189334438,0.615095572618853,0.401095841498302,10.606,5.8
福建省,2000,,,,6.6348751534998,11.6123758405824,0.0146999408247801,0.419967212057048,0.436512613295171,6.371,9.3
福建省,2001,,,,6.93491559691674,10.9137436694445,0.0169222990819906,0.427529038886857,0.467537473759161,7.022,8.7
福建省,2002,,,,6.84033035099794,11.2375490492001,0.0180273566361268,0.456555323170398,0.483473044509854,7.251,10.16
福建省,2003,,,,6.59233347908468,11.0537254034933,0.0183489216002467,0.463737656982621,0.500179586529606,7.843,11.5
福建省,2004,,,,6.73549732759744,11.0553921189131,0.0181374660413966,0.476325408744439,0.511912342647939,8.264,11.4
福建省,2005,,,,6.47809939923539,10.8174414487329,0.0174790776851827,0.494181143531793,0.48823971843062,8.463,11.59
福建省,2006,,,,6.62093403598037,10.2492109235625,0.0180269863020137,0.504112126588776,0.493642411176381,8.696,14.86
福建省,2007,,,,6.36410650639458,10.2407098304489,0.0182927943898669,0.513893965068501,0.491907362575458,8.886,15.05
福建省,2008,1.009109,,,6.38451178451179,9.60851527616637,0.0181765721412063,0.530125647198496,0.500394067824016,8.1,12.9
福建省,2009,0.541286,,,6.88390462723682,8.79580966412149,0.0185035556389108,0.550754525516383,0.490768216152782,8.181,12.28
福建省,2010,0.457596,,69.5,6.45945430988492,8.85056250700553,0.0188607047898973,0.571080422420796,0.510468124029661,9.022,13.92
福建省,2011,0.412646,0.0587756392069592,65.5,6.05059179741261,8.15115231691672,0.0201210477575793,0.581131078224101,0.516463954241927,9.019,12.34
福建省,2012,0.388563,0.0747242209457824,64.75,6.34845275485112,7.74331735378715,0.0207021716121502,0.593074720124967,0.517107591293782,9.237,11.54
福建省,2013,0.32026,0.0794807437093149,66.7,5.74853888805635,7.33309436913451,0.0218868414352256,0.607979407979408,0.517424842776067,9.376,11.0
福建省,2014,0.310893,0.0911895460362786,75.87,5.75268349541588,7.54289775304684,0.021785339791216,0.620025348542459,0.520264585280199,9.622,9.92
福建省,2015,0.251333,0.123098563836732,84.18,5.51234967558856,6.70222762009006,0.0227520510409019,0.632279116465863,0.502883391801791,10.297,8.9
福建省,2016,0.239728,0.160225013650642,79.83,5.1515188027906,6.92552743602938,0.0227711390805081,0.643924302788845,0.489176892655406,10.052,8.45
福建省,2017,0.226722,0.209817381175822,67.65,4.98918901646678,7.22487537760319,0.0230649171440067,0.657810578105781,0.47710667641536,10.209,8.15
福建省,2018,0.227792,0.227774776811025,69.52,5.22588563519183,8.00543796519123,0.0218768657697799,0.669834307992203,0.481296524079406,10.263,8.35
福建省,2019,0.227302,0.250194761642579,61.96,5.34654017857143,8.33540438722078,0.021259167095547,0.678704375151076,0.485475645712938,10.153,7.45
福建省,2020,0.232537,0.248835147917794,67.76,5.48255202858945,8.36038419508828,0.0212313602833746,0.687427909569764,0.463029585761079,10.477,3.2
福建省,2021,0.252968,0.234093862932055,72.29,5.62514320299159,9.52329808327825,0.0211855596667114,0.697000238834488,0.468471883041319,10.811,8.34
福建省,2022,0.046303,0.241552086845192,,5.65677026906142,9.09560691732177,0.0218429234043461,0.701289398280802,0.472194449622387,11.155,4.2
福建省,2023,,0.240178622905942,,5.83081898696388,9.27657998528857,0.0213361272732715,0.710494860148219,0.440922746899555,11.511,4.5
江西省,2000,,,,9.39344262295082,8.9636192777554,0.0101332462709409,0.276869125090383,0.349842991008802,4.225,8.0
江西省,2001,,,,10.0169827242267,7.66874625497868,0.0128648288339761,0.304082656473961,0.362240770701574,3.919,8.8
江西省,2002,,,,9.96729927007299,7.17821782178218,0.0154798747571209,0.322032212221696,0.388401456041265,4.277,10.5
江西省,2003,,,,9.65142712806264,7.36116199947658,0.0155010456410662,0.340218617771509,0.437192999953694,4.611,13.0
江西省,2004,,,,8.70013412531136,7.48381271197639,0.0159392618850285,0.355763305322129,0.461636821245697,5.267,13.2
江西省,2005,,,,7.44095527114395,6.98856281585247,0.0166208472196516,0.370999990721927,0.472660448239482,6.116,12.9
江西省,2006,,,,7.45892685016601,6.74401240595026,0.0172289204613345,0.386798736152178,0.48142839065414,6.52,12.3
江西省,2007,,,,7.74482286496663,6.38366517136985,0.0181807042195521,0.398000645543802,0.489792681349942,6.917,13.2
江西省,2008,1.008338,,,8.1667679017345,5.73041229019809,0.0193324584703702,0.413626963023568,0.489865945589258,6.612,13.3
江西省,2009,0.55528,,,8.59625859697386,4.88360631604549,0.0204766898213406,0.431800747265442,0.511999717838117,6.748,13.2
江西省,2010,0.468952,,54.5,8.28884196009137,4.87879953828396,0.0213994767795326,0.440584906717463,0.542031432845991,7.214,14.0
江西省,2011,0.382481,0.0223029802006357,54.5,8.46644620369442,4.57054367553066,0.0232004693184183,0.457492177022798,0.546069238012718,7.181,12.48
江西省,2012,0.333619,0.0301953986663553,66.95,8.73844461810078,4.24205589523122,0.0239710107669553,0.473953072625698,0.536153705957581,7.293,10.95
江西省,2013,0.293796,0.0381995258370786,50.18,8.27503159501157,4.12073884102239,0.0247503603469315,0.490352993744415,0.532358004995076,7.167,10.05
江西省,2014,0.272372,0.0473282034415783,69.15,8.20589229858821,4.03528472454735,0.0255801671779582,0.50546875,0.524856773592506,7.77,9.7
江西省,2015,0.258458,0.0649869584533327,71.93,8.12355020435215,3.80299373378205,0.0250887306565236,0.522945373467113,0.50297062027843,8.323,9.1
江西省,2016,0.253079,0.0687201040863904,66.55,7.9165380790728,3.98245766015507,0.0245926597722641,0.539857651245552,0.477298232336883,8.553,9.0
江西省,2017,0.23887,0.0833810019245455,56.41,7.82623407643312,3.95400931630235,0.0251690556523758,0.557060518731988,0.481247166518963,8.82,8.8
江西省,2018,0.217345,0.107267534553367,74.9,7.53248893555376,4.00819053130823,0.0256560164809956,0.573463328163084,0.466241190496334,8.947,8.7
江西省,2019,0.209846,0.137403811315294,68.12,7.65702365395451,3.86223147742218,0.0267388578428296,0.590693091231178,0.441879430475614,9.056,7.9
江西省,2020,0.208186,0.156732112249893,69.87,7.96268060178723,3.86300433917484,0.0271658513142127,0.60436778811581,0.431459042874102,9.424,3.8
江西省,2021,0.219935,0.127698659942157,76.6,7.79171503775819,4.40011388328733,0.0275930606945004,0.614601319342985,0.445082158158253,9.806,8.9
江西省,2022,0.0338,0.135955742651396,,7.76225719884137,4.28227469347942,0.0279754776126942,0.620700621469176,0.447692418011704,10.205,4.3
江西省,2023,,0.145768397766386,,8.09559721246826,4.29742635675468,0.0272842465381807,0.631300927351213,0.425666379918075,10.619,4.1
山东省,2000,,,,11.2039473684211,13.502479284922,0.0278001101883404,0.38148366303623,0.496860381811286,5.46,9.49
山东省,2001,,,,10.7113624737111,12.0409137944758,0.0341801511348719,0.38148366303623,0.506198126902385,5.479,9.4
山东省,2002,,,,11.1051612903226,11.7080113867426,0.0390261708644797,0.38148366303623,0.516718625603781,6.068,11.0
山东省,2003,,,,11.4248247795614,10.7884113037283,0.0409996774841328,0.38148366303623,0.551148147688181,6.56,10.8
山东省,2004,,,,11.716776672249,11.1892010055744,0.0417514863854917,0.38148366303623,0.58078903782759,7.173,12.5
山东省,2005,,,,12.1517487153986,10.8765336952593,0.043213023883092,0.450034493273271,0.578684337614411,8.287,12.6
山东省,2006,,,,12.4740781058647,10.3454708089711,0.0453566594834144,0.461004564444172,0.582241523931984,8.114,12.3
山东省,2007,,,,12.567229692188,10.044034750315,0.0454356902735663,0.467501230387201,0.573246754556694,8.4,11.9
山东省,2008,1.091366,,,12.2205855774444,10.0220360414987,0.0432104978443159,0.47599984284126,0.57226941339554,8.312,9.7
山东省,2009,1.005273,,,12.5718297937827,9.04032536945285,0.042826644795087,0.483199599590721,0.557631211343894,8.469,9.8
山东省,2010,0.723494,,60.0,12.3070961995249,8.18389734211815,0.0461203754227021,0.496677047850094,0.542214280754211,8.711,10.4
山东省,2011,0.661631,0.0835620358473373,36.5,12.6034821608547,7.80974676483936,0.0457864639641681,0.508639420589757,0.529456139906111,8.668,10.7
山东省,2012,0.577115,0.0990138800038461,43.25,12.6796229089269,7.27532466652666,0.0468787675272763,0.52029254223321,0.514578387043111,8.908,9.7
山东省,2013,0.507158,0.147239580467027,51.95,12.8799198952476,7.07814555675159,0.0477048699791245,0.534578288528627,0.49651115546678,9.233,9.4
山东省,2014,0.486102,0.148435216398063,77.83,12.5607007227735,7.0743495822251,0.0472858551235045,0.547716150081566,0.484431464097132,9.477,8.5
山东省,2015,0.441014,0.159028803065352,79.29,12.5345802060227,6.7016646040429,0.0469076336367012,0.569734441516319,0.468012864815769,9.728,7.8
山东省,2016,0.427708,0.179826334430377,82.83,11.8112538110784,6.71171793709117,0.0466309829697935,0.591296500551489,0.460770378432826,9.191,7.4
山东省,2017,0.416455,0.19943420843029,70.76,11.1004004508069,6.80593839108269,0.0455886828743895,0.607893949965115,0.453544831385567,9.494,7.32
山东省,2018,0.397009,0.229939197308547,77.84,9.91992143383255,6.59827382743818,0.0457255371368566,0.614567827726506,0.43993546722511,9.732,6.3
山东省,2019,0.394049,0.251762749413124,70.66,8.96983262619851,6.56816353438066,0.0449628790483666,0.618642390659014,0.398366455116704,10.104,5.3
山东省,2020,0.38864,0.293664025990569,76.53,8.71626319056487,6.4804442418761,0.0457243746037259,0.63051145603674,0.391256409905783,10.468,3.5
山东省,2021,0.38959,0.30688270496358,82.55,9.06093400685382,7.07539212304792,0.0476778481965865,0.639430323923622,0.399384325821129,10.845,8.3
山东省,2022,0.0518,0.333406016600429,,9.89631763179582,7.22067537718605,0.0465497267878688,0.645393636983545,0.400459312106923,11.236,3.9
山东省,2023,,0.35756335264044,,9.21543408360129,7.31764445935141,0.0458145994649974,0.645393636983545,0.390880939993722,11.64,6.0
河南省,2000,,,,9.09801919542577,11.3415482683545,0.0202025560974283,0.3065,0.469820891222852,4.325,9.1
河南省,2001,,,,8.51681660157951,10.8793110228479,0.0230615580994098,0.3065,0.480577479527418,3.953,8.67
河南省,2002,,,,8.79725950782998,9.59264439429098,0.0285301646250082,0.3065,0.48895199718995,4.049,9.1
河南省,2003,,,,8.51169972680841,9.6879709740441,0.0290710528824602,0.3065,0.517194985220671,4.669,10.91
河南省,2004,,,,8.12520775623269,9.55861630074094,0.0308899988731659,0.3065,0.527877116459488,5.401,12.8
河南省,2005,,,,8.16893573415313,9.17843446471453,0.0328921541466796,0.3065,0.520819992028275,6.557,14.31
河南省,2006,,,,7.67393157838644,8.31746626946927,0.0356257481867256,0.324699744463373,0.543939515271229,7.137,14.51
河南省,2007,,,,7.77218713644673,7.92495496121586,0.0375765221312801,0.343399572649573,0.551730362645429,7.287,14.62
河南省,2008,1.068702,,,7.88120898100173,7.77341438720903,0.0364517181407532,0.360300137872521,0.581508036449144,7.133,12.03
河南省,2009,1.006536,,,8.23044894490865,6.60102692583007,0.0380833901158232,0.376998118487833,0.565207392433238,7.403,10.96
河南省,2010,0.748673,,42.0,8.00407685098407,6.63175396792871,0.038010257898377,0.38818049496729,0.572759995080624,7.422,12.4
河南省,2011,0.596741,0.0434071555384728,56.5,7.49906456281549,6.19435513860319,0.0388915876467616,0.404700348800338,0.572836612636056,7.445,12.0
河南省,2012,0.529307,0.0533152488382591,59.5,7.14485514485514,5.78497523170342,0.0397481694953283,0.419900335711288,0.563263130120263,7.373,10.15
河南省,2013,0.497269,0.0631070536568017,45.28,6.839725053911,5.66656097565345,0.0398133256687547,0.436000208920923,0.55314292992206,7.863,9.02
河南省,2014,0.483602,0.0767749274777735,76.15,6.56355401683161,5.73504359985337,0.0397184686079493,0.450499740798341,0.509944404755363,8.27,8.9
河南省,2015,0.453548,0.0998987787896553,84.46,6.1475832263431,5.45406546213976,0.0386595190512138,0.470199979383569,0.484224974974434,8.368,8.4
河南省,2016,0.438386,0.113629379696954,69.5,5.6402351819482,5.39987979188971,0.0396992445642387,0.487800163632645,0.476277920991387,8.198,8.23
河南省,2017,0.419505,0.131246154857309,71.97,5.42296445427242,5.45612450581339,0.0404535055655626,0.505599755824601,0.473718953431241,8.432,7.84
河南省,2018,0.38962,0.177723472064829,65.31,5.22742636133701,5.41737499362641,0.041727286855162,0.522399635036496,0.458525349457902,8.615,7.6
河南省,2019,0.370524,0.207349931780303,69.59,5.31956329455113,5.2851406886903,0.0425521199026854,0.54009998990001,0.435055990504836,8.607,6.8
河南省,2020,0.379179,0.235795454695627,74.77,6.02999104744852,5.23099645510751,0.0422204125439603,0.554290893325434,0.415937249020721,8.872,1.1
河南省,2021,0.41898,0.210471778556714,65.78,6.02317721799512,5.93516749810155,0.0398264766579966,0.564504705049074,0.413188559861702,9.145,6.0
河南省,2022,0.0515,0.213417712129872,,7.31026977293482,5.46834480005636,0.0408622658683414,0.570603727714749,0.415110579329074,9.426,2.4
河南省,2023,,0.231338774355135,,7.27322620128716,5.35011861526853,0.040246237258985,0.580845644421803,0.375010992281727,9.716,4.1
湖北省,2000,,,,4.46290693452741,9.61412262385769,0.0167218741993774,0.404730782855119,0.496618587944775,3.997,8.6
湖北省,2001,,,,4.05016722408027,8.01094137076796,0.0219651160945262,0.408006362672322,0.596222680922451,4.098,8.9
湖北省,2002,,,,3.47411684782609,8.23793973288488,0.0231889775383562,0.413998589562764,0.580620581937989,4.531,9.2
湖北省,2003,,,,4.58855493292579,8.80301236029901,0.0219245880823288,0.42,0.542429242556412,5.319,9.7
湖北省,2004,,,,4.53187013533413,8.58252487273515,0.0226872782532597,0.425991575991576,0.531607032542551,5.987,10.8
湖北省,2005,,,,4.40253279059249,8.30812101910828,0.0229505916249439,0.43199649737303,0.426392865759561,6.704,12.1
湖北省,2006,,,,4.06113028974826,7.19369627507163,0.0259012689147913,0.437999297382751,0.441758221561752,7.148,13.3
湖北省,2007,,,,4.15756924779481,7.39934081247602,0.0256588059584563,0.443000526408142,0.424998392868622,7.339,14.6
湖北省,2008,1.021842,,,4.36720652058855,6.96699953947209,0.0263653917248444,0.451999649798634,0.43813620362753,7.242,13.4
湖北省,2009,0.730758,,,4.15161623381781,6.30923229965757,0.0274039569892135,0.46,0.465861693837714,7.561,13.7
湖北省,2010,0.587847,,42.0,4.28652214891612,6.48712720876309,0.0278322490023829,0.496605219006584,0.486437231370255,7.606,14.7
湖北省,2011,0.496404,0.0417342326580314,45.5,4.20205479452055,6.20345657813696,0.0294261330137662,0.517800347222222,0.499990322051562,7.482,14.1
湖北省,2012,0.436767,0.053058600338426,52.45,4.24571170459037,6.00855366922089,0.029850745083661,0.532300640027677,0.503050500102245,7.835,11.2
湖北省,2013,0.375399,0.0620057636874341,47.35,3.89324772014819,5.80513078585889,0.0311788354927998,0.545100034494653,0.490950446175212,8.325,10.1
湖北省,2014,0.340525,0.0744929238313488,72.72,4.19891924091567,5.72380247864374,0.0325073742192604,0.557300550206327,0.469421700106869,8.776,9.7
湖北省,2015,0.284532,0.100780303885948,79.37,4.5834161653152,4.94778927870285,0.0348698985664874,0.5718,0.456970252643542,8.87,8.6
湖北省,2016,0.278568,0.107890898485948,79.64,4.21267413490044,5.19276099256109,0.0342093303296351,0.585699235344095,0.448621139567334,8.63,8.1
湖北省,2017,0.276492,0.121326316668578,68.76,3.93527669127688,5.47472086054643,0.0334896402495323,0.59880081300813,0.435247500640536,8.675,7.8
湖北省,2018,0.262974,0.143492022747322,63.48,3.76210665989395,5.78953386964111,0.0328571041202353,0.61,0.434098238225092,8.951,7.8
湖北省,2019,0.251772,0.180324439455504,68.0,3.56274194269367,5.6998498157514,0.033367932637236,0.61829930825038,0.41674283865148,9.438,7.3
湖北省,2020,0.245477,0.200845799611459,75.78,3.5064560741919,5.09358181094603,0.0343654889878066,0.632227585498614,0.391863355266823,9.808,-5.4
湖北省,2021,0.272009,0.183893696175521,80.25,3.58022446152249,6.31374887032105,0.0322936179392933,0.640901613896422,0.378960228261109,10.192,12.9
湖北省,2022,0.0384,0.203915784331322,,3.87912196657895,6.11578096608599,0.0330984449483658,0.646646132785763,0.395285000995629,10.591,4.0
湖北省,2023,,0.217873837282436,,4.21902562520417,6.00098719549374,0.0338612280532719,0.654676258992806,0.362261574522074,11.006,6.0
湖南省,2000,,,,8.39560704803283,10.2104476324641,0.0157723499817486,0.297502285888449,0.395966282761086,4.011,9.0
湖南省,2001,,,,8.25032680238203,8.87630298818624,0.019575434801831,0.307999727101132,0.410501317884078,3.762,9.0
